loan_id,customer_id,loan_type,loan_amount,interest_rate,status
LON0002844,CUST0001620,Auto,412637.39,7.99,Active
LON0002845,CUST0000305,Mortgage,366527.0,17.52,Active
LON0002846,CUST0000465,Business,486075.07,9.78,Active
LON0002847,CUST0001916,Auto,237831.48,12.65,Closed
LON0002848,CUST0000956,Personal,348261.84,12.2,Active
LON0002849,CUST0001385,Business,414078.08,14.12,Active
LON0002850,CUST0000232,Personal,182370.89,16.16,Active
LON0002851,CUST0001486,Mortgage,458384.55,8.92,Active
LON0002852,CUST0000779,Personal,63730.35,14.3,Closed
LON0002853,CUST0001641,Mortgage,53056.67,18.12,Active
LON0002854,CUST0001565,Auto,352425.82,6.37,Active
LON0002855,CUST0001660,Business,33929.06,16.61,Closed
LON0002856,CUST0002530,Auto,299706.04,2.47,Closed
LON0002857,CUST0001611,Business,24470.3,5.88,Active
LON0002858,CUST0001907,Business,226274.3,2.48,Active
LON0002859,CUST0002796,Mortgage,100366.45,18.84,Active
LON0002860,CUST0000470,Business,83629.32,8.99,Active
LON0002861,CUST0000613,Mortgage,313048.74,9.29,Active
LON0002862,CUST0001264,Personal,94297.56,10.98,Closed
LON0002863,CUST0002053,Auto,12183.75,14.44,Active
LON0002864,CUST0002633,Auto,401672.14,10.43,Closed
LON0002865,CUST0000073,Personal,159021.4,18.09,Active
LON0002866,CUST0002732,Personal,116751.28,2.22,Active
LON0002867,CUST0002620,Personal,311954.97,2.26,Active
LON0002868,CUST0000410,Mortgage,186744.95,9.2,Active
LON0002869,CUST0001955,Business,333930.54,12.63,Active
LON0002870,CUST0002653,Auto,482997.42,10.75,Active
LON0002871,CUST0001690,Auto,426504.71,17.96,Active
LON0002872,CUST0001673,Mortgage,295758.54,9.2,Closed
LON0002873,CUST0000165,Personal,320296.06,15.64,Closed
LON0002874,CUST0002218,Business,11795.27,9.45,Active
LON0002875,CUST0001410,Business,61325.74,12.89,Active
LON0002876,CUST0001349,Personal,301455.6,5.88,Active
LON0002877,CUST0002519,Personal,194899.25,5.73,Active
LON0002878,CUST0000573,Personal,125338.79,4.92,Active
LON0002879,CUST0002399,Business,164069.3,12.27,Active
LON0002880,CUST0002089,Personal,32618.79,2.94,Default
LON0002881,CUST0001850,Mortgage,122534.29,10.04,Closed
LON0002882,CUST0002590,Business,374458.18,8.27,Active
LON0002883,CUST0002319,Personal,195400.45,10.61,Active
LON0002884,CUST0000068,Mortgage,336606.73,17.32,Active
LON0002885,CUST0000793,Auto,273837.64,14.95,Active
LON0002886,CUST0002363,Business,28302.66,6.79,Active
LON0002887,CUST0000045,Business,286784.87,10.11,Active
LON0002888,CUST0002208,Personal,286160.11,18.55,Active
LON0002889,CUST0001698,Business,156483.37,3.29,Closed
LON0002890,CUST0000318,Business,87974.9,6.07,Active
LON0002891,CUST0001114,Business,484539.18,18.32,Active
LON0002892,CUST0002874,Personal,126833.29,16.59,Active
LON0002893,CUST0001276,Mortgage,281001.41,17.72,Active
LON0002894,CUST0001143,Auto,44070.17,19.1,Default
LON0002895,CUST0000343,Auto,248429.16,16.03,Active
LON0002896,CUST0002067,Business,432320.71,6.64,Default
LON0002897,CUST0001194,Auto,28851.1,3.38,Active
LON0002898,CUST0001251,Auto,286129.03,8.1,Default
LON0002899,CUST0000687,Personal,359625.32,9.2,Active
LON0002900,CUST0000161,Mortgage,452001.96,10.49,Active
LON0002901,CUST0001673,Personal,314960.89,18.78,Active
LON0002902,CUST0000762,Personal,29799.83,10.1,Closed
LON0002903,CUST0000532,Mortgage,366989.83,16.72,Default
LON0002904,CUST0002140,Auto,443427.59,13.34,Active
LON0002905,CUST0001487,Personal,325234.96,15.91,Active
LON0002906,CUST0001469,Mortgage,483417.79,13.71,Default
LON0002907,CUST0000328,Personal,460022.99,15.7,Active
LON0002908,CUST0000901,Business,52010.25,12.5,Default
LON0002909,CUST0002710,Auto,64410.32,3.25,Active
LON0002910,CUST0002021,Personal,130018.9,2.72,Active
LON0002911,CUST0001902,Business,151916.82,12.9,Active
LON0002912,CUST0002319,Business,447331.06,9.68,Active
LON0002913,CUST0002649,Auto,352704.59,7.66,Active
LON0002914,CUST0001955,Mortgage,179161.03,5.83,Active
LON0002915,CUST0001361,Personal,481373.48,12.48,Active
LON0002916,CUST0001714,Business,482213.92,18.93,Active
LON0002917,CUST0002068,Auto,404046.7,2.05,Active
LON0002918,CUST0001232,Business,423296.47,10.91,Closed
LON0002919,CUST0001307,Mortgage,2281.22,12.97,Active
LON0002920,CUST0000905,Mortgage,364048.49,5.98,Closed
LON0002921,CUST0000302,Auto,194014.18,8.94,Active
LON0002922,CUST0001897,Auto,283504.07,16.38,Active
LON0002923,CUST0001977,Personal,496311.0,9.07,Active
LON0002924,CUST0001704,Auto,252088.46,13.08,Active
LON0002925,CUST0002491,Mortgage,326450.01,17.48,Closed
LON0002926,CUST0002849,Personal,358808.45,16.53,Active
LON0002927,CUST0000414,Personal,454953.98,11.97,Closed
LON0002928,CUST0001087,Auto,298253.03,15.62,Active
LON0002929,CUST0002927,Mortgage,490487.71,4.82,Active
LON0002930,CUST0002996,Personal,345176.89,16.86,Active
LON0002931,CUST0000643,Mortgage,316048.98,14.56,Active
LON0002932,CUST0001592,Business,489746.38,17.47,Default
LON0002933,CUST0002317,Business,260781.87,3.5,Active
LON0002934,CUST0002767,Mortgage,78621.62,19.38,Active
LON0002935,CUST0000929,Personal,113048.84,11.83,Active
LON0002936,CUST0001569,Mortgage,230707.78,7.97,Active
LON0002937,CUST0002372,Auto,141643.18,9.91,Active
LON0002938,CUST0000432,Auto,301341.86,9.93,Active
LON0002939,CUST0001456,Business,133938.3,2.51,Closed
LON0002940,CUST0001818,Mortgage,139104.66,14.89,Active
LON0002941,CUST0001667,Mortgage,284458.14,14.82,Active
LON0002942,CUST0000784,Mortgage,403238.67,11.07,Active
LON0002943,CUST0001436,Personal,297758.84,13.05,Active
LON0002944,CUST0001426,Personal,349462.68,8.45,Active
LON0002945,CUST0000639,Business,9459.41,9.42,Active
LON0002946,CUST0002082,Mortgage,1321.88,6.37,Active
LON0002947,CUST0001383,Auto,99978.49,6.7,Closed
LON0002948,CUST0000744,Auto,83440.45,3.95,Closed
LON0002949,CUST0001153,Personal,86607.86,9.49,Active
LON0002950,CUST0001245,Business,440444.85,9.39,Active
LON0002951,CUST0001015,Personal,354286.97,6.31,Active
LON0002952,CUST0002843,Auto,365738.89,17.02,Active
LON0002953,CUST0001604,Auto,243919.57,17.46,Active
LON0002954,CUST0001703,Business,212524.58,15.96,Default
LON0002955,CUST0001781,Business,481466.67,12.59,Active
LON0002956,CUST0000381,Business,233478.67,9.66,Active
LON0002957,CUST0001778,Personal,291150.74,14.34,Active
LON0002958,CUST0001636,Personal,496950.16,8.01,Default
LON0002959,CUST0001911,Mortgage,62160.12,10.15,Active
LON0002960,CUST0002345,Business,371243.6,5.58,Default
LON0002961,CUST0001386,Mortgage,87806.67,18.69,Active
LON0002962,CUST0000733,Personal,271932.84,4.4,Active
LON0002963,CUST0000324,Auto,382925.86,7.73,Active
LON0002964,CUST0002071,Mortgage,258221.46,11.79,Active
LON0002965,CUST0002287,Mortgage,172609.9,16.55,Active
LON0002966,CUST0000748,Mortgage,152558.22,3.19,Default
LON0002967,CUST0001099,Personal,7260.25,18.75,Active
LON0002968,CUST0002088,Personal,185465.46,16.87,Active
LON0002969,CUST0002785,Personal,94942.38,11.99,Closed
LON0002970,CUST0002071,Auto,377323.69,8.13,Active
LON0002971,CUST0000201,Personal,327556.1,8.53,Active
LON0002972,CUST0002803,Business,473588.15,18.33,Active
LON0002973,CUST0001288,Personal,97739.63,13.25,Active
LON0002974,CUST0000290,Business,269250.82,14.11,Closed
LON0002975,CUST0002022,Business,43652.17,3.81,Closed
LON0002976,CUST0002443,Business,78006.19,6.07,Active
LON0002977,CUST0000088,Personal,244750.47,18.36,Active
LON0002978,CUST0002986,Business,397358.89,5.27,Active
LON0002979,CUST0000966,Personal,19810.95,11.26,Active
LON0002980,CUST0001845,Personal,124464.51,3.95,Active
LON0002981,CUST0002230,Mortgage,71389.98,6.86,Closed
LON0002982,CUST0002561,Business,40185.04,18.56,Active
LON0002983,CUST0001753,Auto,258793.02,10.03,Closed
LON0002984,CUST0002640,Business,111178.06,6.45,Active
LON0002985,CUST0000529,Auto,214429.49,7.21,Active
LON0002986,CUST0000489,Mortgage,327792.99,17.39,Active
LON0002987,CUST0000400,Mortgage,342897.21,7.41,Default
LON0002988,CUST0002129,Personal,245349.3,2.88,Default
LON0002989,CUST0000240,Auto,206421.56,2.25,Active
LON0002990,CUST0002635,Auto,104032.92,17.07,Active
LON0002991,CUST0001067,Personal,28019.28,18.36,Default
LON0002992,CUST0000163,Personal,303293.03,9.76,Active
LON0002993,CUST0001516,Business,221066.47,18.92,Active
LON0002994,CUST0001098,Personal,427033.19,9.46,Active
LON0002995,CUST0000692,Auto,265029.02,2.9,Active
LON0002996,CUST0000752,Personal,187540.89,12.88,Closed
LON0002997,CUST0001285,Auto,320214.85,13.41,Active
LON0002998,CUST0002325,Auto,151161.18,4.54,Active
LON0002999,CUST0002294,Auto,6925.95,13.73,Active
LON0003000,CUST0000265,Auto,98687.2,8.21,Active
